filename,center_x,center_y
001970.jpg,342.5,240.5
001970.jpg,345.5,191.0
001970.jpg,539.0,382.5
001971.jpg,345.0,201.0
001971.jpg,345.5,249.0
001971.jpg,542.5,379.5
001972.jpg,346.0,205.5
001972.jpg,342.0,251.5
001972.jpg,545.0,375.5
001973.jpg,342.5,214.0
001973.jpg,340.0,253.5
001973.jpg,547.5,370.0
001974.jpg,342.0,221.0
001974.jpg,336.0,262.5
001974.jpg,551.0,366.0
001975.jpg,340.0,227.5
001975.jpg,335.5,268.5
001975.jpg,554.0,364.5
001976.jpg,341.0,231.5
001976.jpg,335.0,272.5
001976.jpg,557.0,357.0
001976.jpg,546.5,533.0
001977.jpg,339.0,240.0
001977.jpg,329.5,277.5
001977.jpg,563.0,352.5
001977.jpg,545.5,531.0
001978.jpg,337.0,248.0
001978.jpg,328.5,280.5
001978.jpg,374.5,27.0
001978.jpg,561.5,353.0
001978.jpg,542.5,520.0
001979.jpg,369.5,33.5
001979.jpg,337.0,253.0
001979.jpg,325.5,291.0
001979.jpg,544.5,517.0
001979.jpg,570.5,345.5
001979.jpg,582.0,308.5
001980.jpg,321.0,292.5
001980.jpg,336.0,259.0
001980.jpg,371.0,39.5
001980.jpg,574.5,339.0
001980.jpg,579.0,312.5
001980.jpg,541.0,511.5
001981.jpg,538.0,506.0
001981.jpg,575.5,338.0
001981.jpg,572.0,315.5
001981.jpg,319.0,295.0
001981.jpg,333.5,263.0
001981.jpg,372.5,44.5
001982.jpg,315.5,304.0
001982.jpg,331.0,276.5
001982.jpg,369.0,49.5
001982.jpg,579.0,335.0
001982.jpg,569.5,321.5
001982.jpg,534.0,501.5
001983.jpg,365.5,56.0
001983.jpg,332.5,282.0
001983.jpg,314.5,309.0
001983.jpg,563.0,327.5
001983.jpg,586.0,328.0
001983.jpg,477.5,474.5
001983.jpg,535.5,494.5
001984.jpg,308.0,313.5
001984.jpg,330.0,282.0
001984.jpg,366.5,60.5
001984.jpg,558.0,329.5
001984.jpg,584.5,326.5
001984.jpg,475.5,485.5
001984.jpg,538.0,489.0
001985.jpg,306.5,316.5
001985.jpg,326.0,292.0
001985.jpg,367.0,68.5
001985.jpg,551.5,334.5
001985.jpg,585.5,321.5
001985.jpg,472.0,497.5
001985.jpg,531.5,484.0
001986.jpg,305.5,321.0
001986.jpg,326.0,297.5
001986.jpg,366.5,79.0
001986.jpg,548.0,339.5
001986.jpg,586.0,315.5
001986.jpg,531.0,479.5
001986.jpg,469.5,506.5
001987.jpg,303.5,325.0
001987.jpg,323.5,302.0
001987.jpg,364.5,86.0
001987.jpg,543.5,348.0
001987.jpg,470.5,511.5
001987.jpg,525.5,472.0
001988.jpg,300.0,331.5
001988.jpg,321.5,310.5
001988.jpg,362.5,90.5
001988.jpg,540.5,350.0
001988.jpg,525.5,467.0
001989.jpg,297.0,334.0
001989.jpg,317.5,314.5
001989.jpg,363.5,97.0
001989.jpg,534.5,357.5
001989.jpg,526.0,462.5
001990.jpg,291.0,336.0
001990.jpg,314.5,322.0
001990.jpg,362.5,102.0
001990.jpg,530.5,361.0
001990.jpg,526.0,459.5
001991.jpg,289.5,341.0
001991.jpg,316.0,324.5
001991.jpg,362.0,110.0
001991.jpg,525.0,365.5
001991.jpg,522.0,459.0
001992.jpg,291.5,343.0
001992.jpg,313.5,330.0
001992.jpg,365.0,120.0
001992.jpg,518.5,373.0
001992.jpg,523.0,451.0
001993.jpg,287.5,350.5
001993.jpg,308.0,338.5
001993.jpg,365.0,125.0
001993.jpg,517.0,378.0
001993.jpg,523.5,447.5
001994.jpg,285.0,354.0
001994.jpg,308.0,343.5
001994.jpg,359.5,126.5
001994.jpg,512.0,385.5
001994.jpg,522.0,442.5
001995.jpg,278.0,357.5
001995.jpg,300.0,351.0
001995.jpg,361.0,139.5
001995.jpg,505.0,395.5
001995.jpg,521.0,439.5
001996.jpg,275.5,360.5
001996.jpg,299.0,354.5
001996.jpg,362.0,144.0
001996.jpg,499.5,398.0
001996.jpg,521.0,434.5
001997.jpg,272.5,365.0
001997.jpg,296.5,361.0
001997.jpg,361.0,153.5
001997.jpg,496.5,407.0
001997.jpg,523.0,429.0
001998.jpg,271.0,368.5
001998.jpg,291.0,365.0
001998.jpg,359.5,158.5
001998.jpg,499.0,413.0
001998.jpg,525.5,421.5
001999.jpg,267.5,375.5
001999.jpg,283.0,371.5
001999.jpg,360.0,164.5
001999.jpg,499.5,422.0
001999.jpg,525.5,421.0
002000.jpg,266.5,379.0
002000.jpg,284.0,377.5
002000.jpg,359.5,168.0
002000.jpg,500.5,424.5
002000.jpg,526.5,414.5
002001.jpg,433.5,368.5
002001.jpg,448.5,370.5
002001.jpg,535.0,446.5
002001.jpg,355.5,166.5
002001.jpg,345.5,169.0
002002.jpg,355.5,167.0
002002.jpg,346.0,173.0
002002.jpg,429.0,361.0
002002.jpg,444.0,368.5
002002.jpg,532.5,437.0
002003.jpg,356.0,166.0
002003.jpg,345.0,173.0
002003.jpg,431.5,363.0
002003.jpg,446.5,367.0
002003.jpg,533.0,438.5
002004.jpg,356.5,170.0
002004.jpg,346.0,174.0
002004.jpg,425.5,358.5
002004.jpg,440.5,364.5
002004.jpg,531.0,430.5
002005.jpg,355.5,171.0
002005.jpg,348.0,180.5
002005.jpg,425.5,358.0
002005.jpg,443.0,365.0
002005.jpg,531.0,430.5
002006.jpg,355.5,173.5
002006.jpg,347.0,180.5
002006.jpg,419.5,358.0
002006.jpg,437.0,363.0
002006.jpg,530.5,428.0
002007.jpg,355.5,174.0
002007.jpg,348.0,182.0
002007.jpg,418.5,358.5
002007.jpg,436.5,361.5
002007.jpg,527.0,423.5
002008.jpg,356.0,177.5
002008.jpg,348.5,185.0
002008.jpg,419.0,354.5
002008.jpg,431.0,359.0
002008.jpg,529.0,423.0
002009.jpg,355.5,177.0
002009.jpg,348.0,186.5
002009.jpg,417.0,356.5
002009.jpg,431.5,360.0
002009.jpg,531.0,422.5
002010.jpg,354.5,180.0
002010.jpg,345.5,190.5
002010.jpg,412.0,354.0
002010.jpg,426.5,353.0
002010.jpg,529.0,418.0
002011.jpg,355.0,180.0
002011.jpg,348.0,192.0
002011.jpg,408.5,355.0
002011.jpg,422.5,355.0
002011.jpg,527.5,414.0
002012.jpg,354.0,181.5
002012.jpg,347.0,191.5
002012.jpg,409.0,356.0
002012.jpg,425.5,356.5
002012.jpg,532.0,414.5
002013.jpg,353.5,185.5
002013.jpg,346.5,198.5
002013.jpg,402.5,354.0
002013.jpg,417.5,356.0
002013.jpg,531.5,409.0
002014.jpg,354.0,187.0
002014.jpg,347.5,202.0
002014.jpg,395.0,355.0
002014.jpg,419.0,355.5
002014.jpg,532.0,407.5
002015.jpg,352.5,185.0
002015.jpg,346.5,201.5
002015.jpg,396.5,357.0
002015.jpg,420.5,356.0
002015.jpg,533.0,404.0
002016.jpg,351.0,188.0
002016.jpg,347.0,207.0
002016.jpg,395.5,356.5
002016.jpg,415.5,357.5
002016.jpg,533.5,404.0
002017.jpg,352.5,189.5
002017.jpg,347.0,209.5
002017.jpg,392.0,356.0
002017.jpg,410.5,353.5
002017.jpg,534.0,402.5
002018.jpg,353.0,193.0
002018.jpg,347.5,210.5
002018.jpg,390.5,357.5
002018.jpg,412.0,355.0
002018.jpg,534.5,401.0
002019.jpg,354.5,196.0
002019.jpg,346.0,213.0
002019.jpg,385.5,356.5
002019.jpg,407.0,353.5
002019.jpg,536.0,397.5
002020.jpg,353.0,197.0
002020.jpg,343.5,212.5
002020.jpg,380.0,358.0
002020.jpg,409.5,354.0
002020.jpg,537.0,395.0
002021.jpg,350.5,196.5
002021.jpg,346.5,215.5
002021.jpg,382.0,357.0
002021.jpg,406.0,352.5
002021.jpg,536.0,392.0
002022.jpg,350.0,202.5
002022.jpg,346.0,220.0
002022.jpg,380.0,358.5
002022.jpg,402.5,355.0
002022.jpg,540.5,389.0
002023.jpg,350.5,201.0
002023.jpg,344.0,223.0
002023.jpg,374.5,359.5
002023.jpg,400.0,354.5
002023.jpg,540.0,387.5
002024.jpg,350.5,199.5
002024.jpg,344.5,224.5
002024.jpg,370.5,360.0
002024.jpg,395.5,353.0
002024.jpg,540.0,386.0
002025.jpg,349.5,202.5
002025.jpg,344.0,226.0
002025.jpg,372.0,359.5
002025.jpg,393.5,356.0
002025.jpg,542.5,380.5
002026.jpg,349.0,208.0
002026.jpg,342.0,230.5
002026.jpg,365.5,361.0
002026.jpg,390.5,354.0
002026.jpg,541.5,378.0
002027.jpg,347.5,208.5
002027.jpg,341.0,229.0
002027.jpg,363.5,362.0
002027.jpg,388.0,354.0
002027.jpg,544.0,378.0
002028.jpg,348.5,211.5
002028.jpg,343.5,232.5
002028.jpg,364.0,360.5
002028.jpg,388.5,357.5
002028.jpg,546.5,377.0
002029.jpg,349.5,213.0
002029.jpg,342.0,233.0
002029.jpg,384.5,356.0
002029.jpg,362.0,363.0
002029.jpg,545.5,372.0
002030.jpg,348.0,211.5
002030.jpg,340.0,235.5
002030.jpg,360.0,363.0
002030.jpg,383.0,355.0
002030.jpg,546.5,371.5
002031.jpg,350.0,216.5
002031.jpg,338.5,237.0
002031.jpg,381.5,357.0
002031.jpg,354.5,362.5
002031.jpg,547.0,367.0
002032.jpg,348.5,216.5
002032.jpg,337.0,241.0
002032.jpg,378.0,355.0
002032.jpg,352.5,364.5
002032.jpg,550.0,364.0
002033.jpg,350.0,217.0
002033.jpg,339.0,242.5
002033.jpg,375.0,358.0
002033.jpg,352.5,365.0
002033.jpg,551.5,360.5
002034.jpg,348.5,222.5
002034.jpg,338.5,244.5
002034.jpg,347.5,366.5
002034.jpg,371.0,358.5
002034.jpg,551.0,361.0
002035.jpg,347.0,224.0
002035.jpg,338.0,249.0
002035.jpg,371.0,357.0
002035.jpg,347.0,368.5
002035.jpg,550.5,358.0
002036.jpg,346.0,223.0
002036.jpg,337.5,249.5
002036.jpg,368.0,358.0
002036.jpg,343.5,368.0
002036.jpg,553.0,357.0
002037.jpg,348.0,224.0
002037.jpg,335.5,249.5
002037.jpg,368.0,360.0
002037.jpg,345.0,369.5
002037.jpg,555.0,353.5
002038.jpg,346.0,227.5
002038.jpg,334.5,251.5
002038.jpg,362.0,361.0
002038.jpg,338.0,368.5
002038.jpg,553.5,346.5
002039.jpg,345.5,229.5
002039.jpg,334.0,252.0
002039.jpg,360.5,361.0
002039.jpg,332.0,370.5
002039.jpg,556.5,348.0
002040.jpg,345.5,234.5
002040.jpg,334.5,256.0
002040.jpg,359.0,362.0
002040.jpg,334.0,371.5
002040.jpg,557.5,345.5
002041.jpg,345.0,231.5
002041.jpg,333.5,260.5
002041.jpg,355.5,361.5
002041.jpg,333.0,372.5
002041.jpg,558.0,342.5
002042.jpg,344.5,232.0
002042.jpg,334.0,258.5
002042.jpg,358.0,360.5
002042.jpg,329.5,371.0
002042.jpg,558.5,337.5
002043.jpg,344.5,235.5
002043.jpg,332.0,257.5
002043.jpg,354.0,360.5
002043.jpg,329.0,374.0
002043.jpg,561.5,336.5
002044.jpg,344.5,236.5
002044.jpg,331.5,264.0
002044.jpg,354.0,364.0
002044.jpg,325.0,374.0
002044.jpg,563.0,335.0
002045.jpg,344.0,238.0
002045.jpg,330.0,265.0
002045.jpg,349.5,363.0
002045.jpg,326.5,372.5
002045.jpg,562.0,334.0
002046.jpg,342.0,240.5
002046.jpg,329.5,268.0
002046.jpg,347.0,363.0
002046.jpg,319.5,374.5
002046.jpg,563.5,331.0
002047.jpg,344.0,243.0
002047.jpg,330.5,269.0
002047.jpg,345.0,363.5
002047.jpg,318.5,377.5
002047.jpg,563.0,329.5
002048.jpg,342.0,245.5
002048.jpg,329.5,269.5
002048.jpg,343.0,364.0
002048.jpg,316.0,378.0
002048.jpg,565.5,325.5
002049.jpg,343.0,244.5
002049.jpg,327.0,273.0
002049.jpg,341.5,365.0
002049.jpg,314.5,379.0
002049.jpg,568.0,324.5
002050.jpg,341.5,248.5
002050.jpg,327.0,275.5
002050.jpg,337.5,366.5
002050.jpg,310.5,378.0
002050.jpg,568.0,322.0
002051.jpg,341.0,250.0
002051.jpg,325.5,277.0
002051.jpg,336.5,366.5
002051.jpg,310.0,379.0
002051.jpg,568.5,317.0
002052.jpg,341.5,252.0
002052.jpg,326.5,280.0
002052.jpg,335.5,366.5
002052.jpg,307.0,379.5
002052.jpg,568.5,319.0
002053.jpg,343.0,254.0
002053.jpg,324.5,280.5
002053.jpg,330.0,368.5
002053.jpg,304.0,382.0
002053.jpg,571.5,317.5
002054.jpg,342.0,256.5
002054.jpg,323.5,281.5
002054.jpg,329.0,371.0
002054.jpg,305.5,380.5
002054.jpg,572.0,316.5
002055.jpg,341.0,256.5
002055.jpg,321.0,285.5
002055.jpg,327.0,369.5
002055.jpg,301.0,382.5
002055.jpg,572.0,315.5
002056.jpg,342.0,261.5
002056.jpg,322.0,287.5
002056.jpg,325.0,371.5
002056.jpg,295.5,383.5
002056.jpg,571.0,316.0
002057.jpg,340.5,260.0
002057.jpg,320.0,291.0
002057.jpg,324.5,371.5
002057.jpg,296.5,385.0
002057.jpg,570.5,315.5
002058.jpg,342.5,261.5
002058.jpg,321.5,290.5
002058.jpg,322.0,373.5
002058.jpg,296.0,384.0
002058.jpg,573.5,313.5
002059.jpg,341.0,265.5
002059.jpg,319.0,292.5
002059.jpg,318.5,373.5
002059.jpg,292.0,387.5
002060.jpg,340.5,265.0
002060.jpg,318.5,295.0
002060.jpg,317.5,374.0
002060.jpg,291.5,387.0
002061.jpg,340.0,271.0
002061.jpg,318.5,298.5
002061.jpg,316.0,375.5
002061.jpg,286.5,391.0
002062.jpg,340.5,271.0
002062.jpg,317.0,301.0
002062.jpg,313.0,377.5
002062.jpg,285.0,391.5
002063.jpg,339.5,272.5
002063.jpg,316.5,298.5
002063.jpg,311.5,376.0
002063.jpg,288.0,392.5
002064.jpg,340.0,275.5
002064.jpg,317.0,302.5
002064.jpg,309.5,376.0
002064.jpg,282.0,393.5
002064.jpg,540.0,488.5
002064.jpg,498.5,478.5
002065.jpg,340.5,278.0
002065.jpg,317.5,305.5
002065.jpg,307.0,379.0
002065.jpg,282.0,394.0
002065.jpg,493.5,477.5
002065.jpg,535.5,485.5
002066.jpg,339.5,277.5
002066.jpg,318.0,309.0
002066.jpg,303.0,380.5
002066.jpg,279.0,394.0
002066.jpg,537.0,482.5
002066.jpg,493.5,475.0
002067.jpg,340.5,283.5
002067.jpg,317.0,310.5
002067.jpg,304.0,381.5
002067.jpg,280.0,397.0
002067.jpg,492.5,475.0
002067.jpg,537.5,478.0
002068.jpg,340.5,282.5
002068.jpg,316.0,310.5
002068.jpg,301.5,380.5
002068.jpg,275.0,396.0
002068.jpg,489.0,471.5
002068.jpg,535.5,476.5
002069.jpg,339.0,283.5
002069.jpg,316.0,313.5
002069.jpg,299.5,382.5
002069.jpg,275.0,396.5
002069.jpg,490.0,472.0
002069.jpg,535.0,475.0
002070.jpg,339.0,285.5
002070.jpg,313.0,314.0
002070.jpg,296.0,383.0
002070.jpg,274.0,398.5
002070.jpg,486.0,473.5
002070.jpg,535.0,473.0
002071.jpg,338.0,284.0
002071.jpg,314.5,316.0
002071.jpg,297.0,384.0
002071.jpg,272.0,397.5
002071.jpg,487.5,471.5
002071.jpg,532.0,471.0
002072.jpg,338.0,289.0
002072.jpg,311.0,319.5
002072.jpg,293.0,386.5
002072.jpg,269.5,402.0
002072.jpg,485.5,468.5
002072.jpg,533.0,469.0
002073.jpg,336.5,289.5
002073.jpg,309.5,320.5
002073.jpg,290.5,386.0
002073.jpg,268.5,403.0
002073.jpg,484.0,469.5
002073.jpg,531.5,468.0
002074.jpg,336.5,293.0
002074.jpg,309.5,323.0
002074.jpg,290.5,387.0
002074.jpg,266.0,404.5
002074.jpg,481.5,466.0
002074.jpg,530.0,465.5
002075.jpg,337.5,295.0
002075.jpg,309.0,327.0
002075.jpg,290.5,389.0
002075.jpg,263.0,407.0
002075.jpg,481.5,465.0
002075.jpg,528.0,464.5
002076.jpg,335.5,295.5
002076.jpg,308.5,328.0
002076.jpg,287.0,388.0
002076.jpg,264.5,405.0
002076.jpg,476.5,460.5
002076.jpg,527.5,458.0
002077.jpg,334.5,298.5
002077.jpg,307.5,332.0
002077.jpg,284.0,392.5
002077.jpg,263.0,408.5
002077.jpg,477.0,463.5
002077.jpg,526.5,456.5
002078.jpg,335.0,299.5
002078.jpg,307.0,334.0
002078.jpg,281.5,392.5
002078.jpg,260.0,410.0
002078.jpg,472.0,459.5
002078.jpg,526.0,457.0
002079.jpg,333.0,304.0
002079.jpg,306.5,335.5
002079.jpg,279.0,395.5
002079.jpg,258.0,411.0
002079.jpg,472.5,461.0
002079.jpg,527.0,453.0
002080.jpg,331.5,305.5
002080.jpg,305.5,334.0
002080.jpg,278.0,393.0
002080.jpg,257.5,413.5
002080.jpg,466.0,457.0
002080.jpg,524.0,447.0
002081.jpg,332.5,309.0
002081.jpg,305.5,338.0
002081.jpg,275.5,395.0
002081.jpg,255.5,416.0
002081.jpg,466.5,456.0
002081.jpg,525.5,446.5
002082.jpg,331.0,309.5
002082.jpg,304.0,338.0
002082.jpg,275.0,397.0
002082.jpg,253.5,419.5
002082.jpg,464.0,457.5
002082.jpg,524.5,445.0
002083.jpg,330.0,310.5
002083.jpg,304.0,344.0
002083.jpg,273.0,399.0
002083.jpg,251.0,420.0
002083.jpg,466.0,454.0
002083.jpg,525.0,443.0
002084.jpg,329.5,310.5
002084.jpg,303.5,345.0
002084.jpg,275.0,402.5
002084.jpg,250.5,420.5
002084.jpg,460.5,452.5
002084.jpg,524.5,439.5
002085.jpg,330.5,314.5
002085.jpg,301.5,347.0
002085.jpg,270.0,404.5
002085.jpg,248.0,424.0
002085.jpg,457.0,454.0
002085.jpg,524.0,437.5
002086.jpg,328.5,316.0
002086.jpg,301.0,349.0
002086.jpg,269.0,401.5
002086.jpg,247.0,421.5
002086.jpg,454.5,452.5
002086.jpg,523.5,429.0
002087.jpg,524.5,434.5
002087.jpg,454.5,451.0
002087.jpg,329.0,320.5
002087.jpg,303.0,352.5
002087.jpg,267.5,407.5
002087.jpg,247.5,424.5
002088.jpg,330.0,320.0
002088.jpg,300.0,354.0
002088.jpg,265.5,406.0
002088.jpg,246.0,425.5
002088.jpg,524.5,430.5
002088.jpg,447.0,448.5
002089.jpg,327.0,321.0
002089.jpg,299.0,353.0
002089.jpg,264.0,409.0
002089.jpg,241.0,428.5
002089.jpg,446.5,450.0
002089.jpg,527.0,425.5
002090.jpg,327.0,322.0
002090.jpg,298.0,358.0
002090.jpg,263.5,410.0
002090.jpg,240.5,430.5
002090.jpg,525.5,426.0
002090.jpg,442.5,446.0
002091.jpg,326.5,325.0
002091.jpg,298.5,358.5
002091.jpg,261.0,412.5
002091.jpg,238.0,430.0
002091.jpg,527.5,424.0
002091.jpg,440.0,444.5
002092.jpg,325.5,327.0
002092.jpg,296.0,360.0
002092.jpg,259.0,415.0
002092.jpg,235.0,435.0
002092.jpg,440.0,447.5
002092.jpg,525.5,418.5
002092.jpg,589.0,329.0
002093.jpg,325.5,329.5
002093.jpg,295.0,359.0
002093.jpg,258.0,413.5
002093.jpg,232.5,431.5
002093.jpg,441.5,444.5
002093.jpg,527.5,418.5
002093.jpg,587.0,326.0
002094.jpg,324.0,330.0
002094.jpg,294.0,360.0
002094.jpg,255.5,415.0
002094.jpg,237.0,435.0
002094.jpg,432.5,443.5
002094.jpg,528.5,414.0
002094.jpg,584.0,329.0
002095.jpg,583.0,329.0
002095.jpg,529.5,415.5
002095.jpg,431.5,443.0
002095.jpg,323.0,334.5
002095.jpg,294.0,364.5
002095.jpg,257.5,415.0
002095.jpg,233.0,432.0
002096.jpg,322.5,334.0
002096.jpg,294.0,365.5
002096.jpg,254.5,419.5
002096.jpg,234.5,438.5
002096.jpg,533.0,413.5
002096.jpg,431.0,443.0
002096.jpg,584.0,329.5
002097.jpg,322.5,334.5
002097.jpg,292.0,367.5
002097.jpg,251.0,420.0
002097.jpg,231.0,437.0
002097.jpg,530.5,410.5
002097.jpg,578.5,330.5
002097.jpg,426.0,441.5
002098.jpg,322.5,339.0
002098.jpg,290.0,368.5
002098.jpg,248.5,422.0
002098.jpg,229.5,441.0
002098.jpg,534.0,406.5
002098.jpg,575.5,332.0
002098.jpg,424.5,440.0
002099.jpg,318.5,341.0
002099.jpg,287.0,372.5
002099.jpg,250.5,423.0
002099.jpg,230.0,439.5
002099.jpg,419.0,438.0
002099.jpg,534.5,402.0
002099.jpg,577.5,330.0
002100.jpg,320.5,340.0
002100.jpg,288.0,370.5
002100.jpg,246.0,423.5
002100.jpg,226.5,444.0
002100.jpg,417.0,438.5
002100.jpg,536.0,400.5
002100.jpg,574.0,332.0
002101.jpg,319.0,343.5
002101.jpg,284.5,374.0
002101.jpg,245.5,427.5
002101.jpg,225.5,442.0
002101.jpg,413.0,437.0
002101.jpg,537.0,396.0
002101.jpg,567.5,335.0
002102.jpg,318.0,343.5
002102.jpg,282.0,375.5
002102.jpg,242.5,428.5
002102.jpg,224.0,446.0
002102.jpg,407.0,436.0
002102.jpg,536.5,396.5
002102.jpg,565.5,337.0
002103.jpg,315.5,346.0
002103.jpg,283.0,382.0
002103.jpg,241.0,431.5
002103.jpg,225.0,445.5
002103.jpg,404.0,437.0
002103.jpg,540.5,390.5
002103.jpg,562.0,339.5
002104.jpg,316.5,351.5
002104.jpg,280.0,381.5
002104.jpg,240.0,434.0
002104.jpg,404.0,434.5
002104.jpg,542.5,390.5
002104.jpg,560.5,341.0
002105.jpg,236.5,431.0
002105.jpg,277.5,380.0
002105.jpg,315.0,350.5
002105.jpg,403.5,436.5
002105.jpg,541.5,389.0
002105.jpg,562.0,341.0
002106.jpg,312.5,353.0
002106.jpg,276.0,384.0
002106.jpg,235.5,433.5
002106.jpg,542.5,383.5
002106.jpg,402.0,433.5
002106.jpg,558.0,342.5
002107.jpg,235.5,434.5
002107.jpg,273.5,382.0
002107.jpg,314.0,353.0
002107.jpg,402.0,434.0
002107.jpg,547.5,382.0
002107.jpg,553.0,342.0
002108.jpg,313.0,355.0
002108.jpg,275.0,386.0
002108.jpg,234.5,436.0
002108.jpg,399.0,435.0
002108.jpg,548.5,344.5
002108.jpg,545.5,382.5
002109.jpg,309.0,357.0
002109.jpg,273.5,386.0
002109.jpg,233.0,437.0
002109.jpg,395.5,434.5
002109.jpg,549.0,381.0
002109.jpg,548.0,347.0
002110.jpg,231.5,440.0
002110.jpg,271.5,389.5
002110.jpg,310.0,361.5
002110.jpg,390.5,432.0
002110.jpg,551.0,376.0
002110.jpg,544.0,347.0
002111.jpg,308.0,360.5
002111.jpg,271.0,391.0
002111.jpg,231.0,438.5
002111.jpg,387.0,431.5
002111.jpg,552.0,371.0
002111.jpg,544.5,350.5
002112.jpg,307.5,363.5
002112.jpg,269.5,393.0
002112.jpg,231.5,439.5
002112.jpg,388.5,432.0
002112.jpg,542.0,354.0
002112.jpg,550.0,373.5
002113.jpg,305.5,364.0
002113.jpg,265.0,396.0
002113.jpg,227.5,446.5
002113.jpg,382.0,431.0
002113.jpg,555.5,370.5
002113.jpg,538.5,356.0
002114.jpg,306.5,364.5
002114.jpg,267.5,396.0
002114.jpg,231.0,446.0
002114.jpg,382.5,430.0
002114.jpg,531.5,356.0
002114.jpg,554.5,368.0
002115.jpg,265.5,397.0
002115.jpg,305.0,367.5
002115.jpg,380.5,431.0
002115.jpg,529.5,358.5
002115.jpg,556.0,362.5
002116.jpg,303.0,369.5
002116.jpg,263.5,400.0
002116.jpg,376.5,430.5
002116.jpg,531.0,362.0
002116.jpg,558.5,358.5
002117.jpg,303.0,368.5
002117.jpg,263.5,399.5
002117.jpg,375.5,429.0
002117.jpg,527.0,362.0
002117.jpg,558.5,359.0
002118.jpg,262.0,400.5
002118.jpg,302.0,371.5
002118.jpg,375.5,429.5
002118.jpg,524.0,363.0
002118.jpg,560.0,356.0
002119.jpg,299.5,371.0
002119.jpg,258.5,402.5
002119.jpg,367.5,427.0
002119.jpg,525.5,366.5
002119.jpg,561.0,355.5
002120.jpg,297.5,375.0
002120.jpg,257.5,405.5
002120.jpg,369.0,428.5
002120.jpg,524.5,369.5
002120.jpg,564.0,354.0
002121.jpg,254.5,406.0
002121.jpg,294.5,375.0
002121.jpg,363.5,427.5
002121.jpg,518.5,373.5
002121.jpg,561.5,351.0
002122.jpg,295.0,377.5
002122.jpg,253.0,408.0
002122.jpg,363.5,426.0
002122.jpg,518.5,374.5
002122.jpg,565.5,352.5
002123.jpg,296.0,379.5
002123.jpg,256.0,409.5
002123.jpg,363.0,426.5
002123.jpg,518.0,375.0
002123.jpg,565.0,347.5
002124.jpg,257.5,412.5
002124.jpg,296.0,380.0
002124.jpg,365.5,428.0
002124.jpg,520.0,373.0
002124.jpg,567.0,348.0
002125.jpg,248.5,417.5
002125.jpg,295.5,382.0
002125.jpg,361.0,427.5
002125.jpg,565.5,346.5
002126.jpg,249.0,415.5
002126.jpg,561.0,332.0
002126.jpg,564.5,345.0
002126.jpg,531.5,391.5
002126.jpg,522.5,469.5
002126.jpg,362.0,427.0
002127.jpg,519.5,468.5
002127.jpg,509.5,479.5
002127.jpg,531.0,394.5
002127.jpg,562.0,331.5
002127.jpg,243.5,419.0
002127.jpg,365.0,96.0
002127.jpg,356.0,110.0
002128.jpg,245.5,422.0
002128.jpg,363.5,97.0
002128.jpg,353.0,110.0
002128.jpg,531.0,396.5
002128.jpg,563.5,330.0
002128.jpg,517.5,465.5
002128.jpg,510.5,480.5
002129.jpg,363.5,97.5
002129.jpg,355.0,109.0
002129.jpg,242.0,423.0
002129.jpg,531.0,397.0
002129.jpg,518.5,465.0
002129.jpg,513.5,482.5
002129.jpg,565.0,329.5
002130.jpg,363.5,97.0
002130.jpg,354.5,112.0
002130.jpg,242.0,428.0
002130.jpg,568.0,331.5
002130.jpg,529.0,398.0
002130.jpg,512.0,483.0
002130.jpg,517.5,465.0
002131.jpg,240.0,425.5
002131.jpg,366.0,97.0
002131.jpg,354.0,111.0
002131.jpg,527.5,402.0
002131.jpg,567.5,328.0
002131.jpg,515.0,459.5
002131.jpg,515.0,488.0
002131.jpg,532.5,484.5
002132.jpg,241.5,424.5
002132.jpg,362.0,99.5
002132.jpg,354.0,108.0
002132.jpg,571.0,328.5
002132.jpg,528.0,403.0
002132.jpg,515.0,460.5
002132.jpg,516.5,488.0
002133.jpg,572.0,327.0
002133.jpg,526.0,402.5
002133.jpg,512.5,459.0
002133.jpg,517.5,487.5
002133.jpg,238.5,428.0
002133.jpg,364.0,102.0
002133.jpg,353.5,112.0
002134.jpg,362.5,102.5
002134.jpg,350.5,114.0
002134.jpg,238.5,433.0
002134.jpg,574.5,325.5
002134.jpg,526.5,407.5
002134.jpg,513.5,457.5
002135.jpg,362.5,106.0
002135.jpg,349.5,117.5
002135.jpg,239.0,433.0
002135.jpg,574.5,324.5
002135.jpg,527.0,408.0
002135.jpg,513.0,454.5
002136.jpg,362.5,107.5
002136.jpg,349.0,118.5
002136.jpg,237.5,433.5
002136.jpg,575.0,323.5
002136.jpg,525.0,410.0
002136.jpg,508.5,450.0
002136.jpg,524.0,472.5
002137.jpg,359.0,109.0
002137.jpg,347.0,118.5
002137.jpg,233.0,433.0
002137.jpg,576.5,319.5
002137.jpg,523.5,415.0
002137.jpg,505.5,446.5
002137.jpg,521.0,470.5
002138.jpg,362.0,107.5
002138.jpg,349.5,116.0
002138.jpg,234.5,436.5
002138.jpg,525.0,416.0
002138.jpg,506.5,446.0
002138.jpg,519.0,467.5
002139.jpg,360.5,109.5
002139.jpg,347.0,119.5
002139.jpg,233.5,439.5
002139.jpg,524.0,418.0
002139.jpg,502.5,439.5
002139.jpg,517.0,464.0
002140.jpg,359.5,109.5
002140.jpg,347.0,118.5
